client_profit_center_id,fiscal_year,month,volume
621,2023,7,249
621,2023,8,309
621,2023,9,360
621,2023,10,530
621,2023,11,239
621,2023,12,76
621,2024,1,57
621,2024,2,31
621,2024,3,171
621,2024,4,66
621,2024,5,40
621,2024,6,103
621,2024,7,208
621,2024,8,59
621,2024,9,238
621,2024,10,620
621,2024,11,337
621,2024,12,64
621,2025,1,24
621,2025,2,665
621,2025,3,284
621,2025,4,168
621,2025,5,309
622,2022,7,29
622,2024,2,30
623,2022,5,13
623,2022,9,729
623,2022,10,123
623,2022,12,243
623,2023,1,22
623,2023,2,93
623,2023,3,25
623,2023,4,86
623,2023,5,284
623,2023,6,529
623,2023,7,102
623,2023,8,329
623,2023,9,45
623,2023,10,197
623,2023,11,395
623,2023,12,36
623,2024,2,313
623,2024,3,277
623,2024,4,112
623,2024,5,180
623,2024,6,103
623,2024,7,934
623,2024,8,281
623,2024,9,21
623,2024,10,544
623,2024,11,448
623,2025,2,297
623,2025,3,693
623,2025,4,45
623,2025,5,298
624,2023,7,28
624,2023,8,2
625,2022,8,11
625,2023,1,9
625,2023,9,6
625,2023,10,6
625,2024,1,10
625,2024,11,4
626,2022,4,6527
626,2022,5,5518
626,2022,6,5882
626,2022,7,6229
626,2022,8,5703
626,2022,9,7419
626,2022,10,6830
626,2022,11,5904
626,2022,12,2538
626,2023,1,1712
626,2023,2,3230
626,2023,3,4074
626,2023,4,3013
626,2023,5,6407
626,2023,6,4900
626,2023,7,4141
626,2023,8,5481
626,2023,9,6538
626,2023,10,7411
626,2023,11,2545
626,2023,12,1090
626,2024,1,901
626,2024,2,4819
626,2024,3,5516
626,2024,4,4189
626,2024,5,3571
626,2024,6,3494
626,2024,7,4098
626,2024,8,3342
626,2024,9,4411
626,2024,10,5298
626,2024,11,4536
626,2024,12,1092
626,2025,1,1281
626,2025,2,3931
626,2025,3,4956
626,2025,4,4963
626,2025,5,5499
627,2022,4,441
627,2022,5,384
627,2022,6,700
627,2022,7,719
627,2022,8,220
627,2022,9,214
627,2022,10,562
627,2022,11,465
627,2022,12,174
627,2023,1,87
627,2023,2,274
627,2023,3,721
627,2023,4,619
627,2023,5,481
627,2023,6,462
627,2023,7,966
627,2023,8,424
627,2023,9,1041
627,2023,10,816
627,2023,11,398
627,2023,12,101
627,2024,1,2
627,2024,2,778
627,2024,3,580
627,2024,4,438
627,2024,5,515
627,2024,6,527
627,2024,7,325
627,2024,8,391
627,2024,9,598
627,2024,10,349
627,2024,11,293
627,2024,12,114
627,2025,1,189
627,2025,2,496
627,2025,3,430
627,2025,4,339
627,2025,5,607
628,2025,2,30
629,2024,2,73
629,2024,3,85
629,2024,4,101
629,2024,8,2
629,2024,10,49
629,2025,1,73
630,2022,11,4
630,2023,3,7
630,2023,7,4
630,2023,9,3
630,2024,3,7
630,2024,10,9
630,2025,4,9
1048,2022,6,2
1048,2022,8,6
1048,2022,9,11
631,2022,9,579
631,2022,10,606
631,2022,11,206
631,2022,12,64
631,2023,1,0
631,2023,2,38
631,2024,2,25
631,2024,12,34
631,2025,2,93
631,2025,3,486
631,2025,4,88
632,2022,5,107
632,2022,6,84
632,2022,8,229
632,2022,9,113
632,2022,10,117
632,2022,11,171
632,2023,1,122
632,2023,3,17
632,2023,4,20
632,2023,6,54
632,2023,8,89
632,2023,9,179
632,2023,10,84
632,2024,2,147
632,2024,11,85
633,2023,12,0
633,2024,5,62
633,2024,6,124
633,2024,7,62
633,2024,8,124
633,2024,9,62
634,2022,4,45
634,2022,5,162
634,2022,6,105
634,2022,7,84
634,2022,8,67
634,2022,9,54
634,2022,10,113
634,2022,11,82
634,2022,12,29
634,2023,2,198
634,2023,3,36
634,2023,4,46
634,2023,5,21
634,2023,6,23
634,2023,7,88
634,2023,8,116
634,2023,9,69
634,2023,10,152
634,2023,12,72
634,2024,1,83
634,2024,2,25
634,2024,3,149
634,2024,4,37
634,2024,5,65
634,2024,6,99
634,2024,7,28
634,2024,8,160
634,2024,9,103
634,2024,10,91
634,2024,11,104
634,2024,12,24
634,2025,1,65
634,2025,2,142
634,2025,3,206
634,2025,5,71
1049,2025,5,36
635,2022,6,0
635,2023,6,73
635,2023,8,59
636,2023,7,8
636,2023,8,17
636,2023,11,1
636,2023,12,0
637,2022,7,36
637,2022,11,21
637,2023,2,72
637,2023,3,2
637,2023,8,32
637,2023,9,27
637,2024,3,20
637,2024,6,28
637,2025,4,28
638,2024,2,8
965,2023,2,86
639,2022,6,45
639,2022,8,31
639,2022,10,9
639,2023,2,10
639,2023,3,19
639,2023,4,43
639,2023,5,296
640,2022,4,173
640,2022,5,337
640,2022,6,253
640,2022,7,286
640,2022,8,198
640,2022,9,56
640,2022,10,77
640,2022,11,298
640,2022,12,53
640,2023,1,72
640,2023,2,175
640,2023,3,216
640,2023,4,134
640,2023,5,90
640,2023,6,87
640,2023,7,83
640,2023,8,74
640,2023,9,159
640,2023,10,110
640,2023,11,104
640,2023,12,49
640,2024,1,54
640,2024,2,163
640,2024,3,25
640,2024,4,102
640,2024,5,104
640,2024,6,159
640,2024,7,120
640,2024,8,10
640,2024,9,116
640,2024,10,74
640,2024,11,61
640,2024,12,31
640,2025,1,46
640,2025,2,110
640,2025,3,132
640,2025,4,88
640,2025,5,74
963,2025,4,5
641,2022,4,1009
641,2022,5,1009
641,2022,6,1099
641,2022,7,1246
641,2022,8,2570
641,2022,9,2111
641,2022,10,1468
641,2022,11,459
641,2023,2,0
641,2023,4,2
641,2023,5,1646
641,2023,6,1560
641,2023,7,1838
641,2023,8,1744
641,2023,9,1101
641,2023,10,1285
641,2023,11,1483
641,2023,12,367
641,2024,2,2
641,2024,3,459
641,2024,4,2019
641,2024,5,1744
641,2024,6,1751
641,2024,7,1652
641,2024,8,1468
641,2024,9,1536
641,2024,10,1559
641,2024,11,550
641,2024,12,0
1050,2025,5,6
642,2024,3,3
642,2024,9,2
642,2024,12,3
642,2025,4,3
642,2025,5,3
643,2022,4,34
643,2022,5,101
643,2022,6,0
643,2022,7,45
643,2022,8,9
643,2022,9,17
643,2022,10,66
643,2022,11,57
643,2022,12,82
643,2023,1,1
643,2023,2,2
643,2023,3,118
643,2023,4,17
643,2023,5,68
643,2023,6,40
643,2023,7,28
643,2023,8,44
643,2023,9,76
643,2023,10,10
643,2023,11,20
643,2024,2,108
643,2024,5,51
643,2024,6,6
643,2024,7,39
643,2024,8,10
643,2024,9,82
643,2024,10,50
643,2024,11,4
643,2024,12,6
643,2025,1,20
643,2025,2,12
643,2025,3,12
643,2025,4,77
644,2023,11,3
644,2024,6,18
644,2024,7,8
644,2024,8,12
645,2022,4,64
645,2022,5,22
645,2022,6,36
645,2022,7,30
645,2022,8,13
645,2022,9,23
645,2022,10,66
645,2022,11,11
645,2022,12,16
645,2023,2,311
645,2023,3,167
645,2023,4,77
645,2023,5,13
645,2023,6,110
645,2023,7,74
645,2023,8,12
645,2023,9,53
645,2023,10,139
645,2023,11,431
645,2024,1,18
645,2024,2,13
645,2024,4,24
645,2024,5,69
645,2024,6,15
645,2024,7,33
645,2024,8,9
645,2024,11,247
645,2024,12,313
645,2025,1,199
645,2025,2,79
645,2025,3,83
645,2025,4,108
645,2025,5,343
646,2022,5,8
646,2023,1,8
646,2023,6,8
646,2024,5,8
647,2024,12,47
647,2025,1,11
1051,2025,5,9
648,2022,4,275
648,2022,5,572
648,2022,6,236
648,2022,7,96
648,2022,8,185
648,2022,9,273
648,2022,10,284
648,2022,11,206
648,2022,12,163
648,2023,1,29
648,2023,2,219
648,2023,3,217
648,2023,4,120
648,2023,5,288
648,2023,6,110
648,2023,7,241
648,2023,8,157
648,2023,9,214
648,2023,10,109
648,2023,11,163
648,2023,12,19
648,2024,1,91
648,2024,2,105
648,2024,3,174
648,2024,4,28
648,2024,5,236
648,2024,6,156
648,2024,7,95
648,2024,8,71
648,2024,9,67
648,2024,10,103
648,2024,11,63
648,2024,12,34
648,2025,1,127
648,2025,2,147
648,2025,3,103
648,2025,4,194
648,2025,5,74
649,2022,4,83
649,2022,12,48
649,2023,2,243
649,2023,3,410
649,2023,4,510
649,2023,5,533
649,2023,6,536
649,2023,7,645
649,2023,8,81
649,2023,9,581
649,2023,10,174
649,2023,11,180
649,2023,12,62
649,2024,1,98
649,2024,2,8
649,2024,3,208
649,2024,4,221
649,2024,5,90
649,2024,6,98
649,2024,7,431
649,2024,8,135
649,2024,9,203
649,2024,10,292
649,2024,11,173
649,2024,12,163
649,2025,1,643
649,2025,2,115
649,2025,3,307
649,2025,4,291
649,2025,5,418
1052,2023,3,0
650,2022,7,14
650,2022,10,3
650,2023,2,10
650,2023,9,3
650,2023,10,7
650,2024,3,5
650,2024,7,7
651,2023,9,20
651,2023,11,85
651,2024,7,50
651,2024,10,44
651,2024,11,18
652,2022,9,28
652,2023,6,9
652,2023,8,25
652,2024,5,24
652,2025,4,24
653,2022,5,22
653,2022,12,22
653,2023,3,22
653,2023,10,30
653,2024,7,31
654,2022,4,2
654,2023,3,65
654,2023,4,11
654,2023,10,0
654,2024,6,17
654,2024,8,3
654,2024,9,15
654,2024,10,12
655,2022,5,67
655,2022,6,64
655,2022,7,33
655,2022,8,134
655,2022,10,101
655,2022,11,168
655,2023,3,67
655,2023,4,34
655,2023,6,50
655,2023,7,17
655,2023,8,56
655,2023,10,22
655,2023,11,17
655,2024,2,32
655,2024,3,56
655,2024,6,17
655,2024,7,44
655,2024,8,67
655,2024,9,17
655,2024,11,33
655,2025,1,34
656,2024,4,45
656,2024,6,45
656,2024,7,0
656,2024,10,86
657,2022,4,7678
657,2022,5,7713
657,2022,6,6082
657,2022,7,930
657,2022,8,974
657,2022,9,2003
657,2022,10,2096
657,2022,11,1306
657,2022,12,90
657,2023,1,220
657,2023,2,948
657,2023,3,1080
657,2023,4,1094
657,2023,5,1346
657,2023,6,1162
657,2023,7,1332
657,2023,8,1184
657,2023,9,2431
657,2023,10,4786
657,2023,11,4873
657,2023,12,995
657,2024,1,1258
657,2024,2,1400
657,2024,3,1391
657,2024,4,1352
657,2024,5,1305
657,2024,6,643
657,2024,7,1132
657,2024,8,557
657,2024,9,1322
657,2024,10,687
657,2024,11,795
657,2024,12,120
657,2025,1,310
657,2025,2,923
657,2025,3,886
657,2025,4,795
657,2025,5,543
658,2022,4,250
658,2022,6,65
658,2022,7,95
658,2022,8,95
658,2022,9,269
658,2022,10,200
658,2022,11,160
658,2023,1,101
658,2023,2,120
658,2023,3,605
658,2023,4,627
658,2023,5,472
658,2023,6,483
658,2023,7,222
658,2023,8,151
658,2023,9,224
658,2023,10,493
658,2023,11,320
658,2023,12,32
658,2024,2,114
658,2024,3,414
658,2024,4,251
658,2024,5,101
658,2024,6,120
658,2024,7,131
658,2024,8,112
658,2024,9,274
658,2024,10,196
658,2024,11,116
658,2025,1,76
658,2025,2,179
658,2025,3,274
658,2025,4,479
658,2025,5,416
659,2025,2,30
659,2025,3,29
659,2025,4,56
659,2025,5,17
660,2022,4,213
660,2022,5,96
660,2022,6,19
660,2022,7,81
660,2022,8,375
660,2022,9,109
660,2022,10,251
660,2022,11,244
660,2022,12,62
660,2023,1,72
660,2023,2,85
660,2023,3,57
660,2023,4,21
660,2023,5,68
660,2023,6,33
660,2023,7,71
660,2023,8,51
660,2023,9,462
660,2023,10,162
660,2023,11,186
660,2024,2,71
660,2024,3,144
660,2024,4,144
660,2024,5,30
660,2024,6,31
660,2024,7,74
660,2024,8,17
660,2024,9,83
660,2024,10,35
660,2024,11,82
660,2024,12,4
660,2025,1,22
660,2025,2,68
660,2025,3,158
660,2025,4,12
660,2025,5,104
661,2022,4,189
661,2022,5,135
661,2022,6,23
661,2022,7,41
661,2022,8,27
661,2022,9,122
661,2022,10,87
661,2022,11,95
661,2022,12,55
661,2023,1,86
661,2023,2,93
661,2023,3,17
661,2023,4,57
661,2023,5,55
661,2023,6,57
661,2023,8,29
661,2023,9,12
661,2023,10,120
661,2023,11,147
661,2023,12,11
661,2024,1,97
661,2024,2,96
661,2024,3,77
661,2024,4,48
661,2024,6,24
661,2024,7,47
661,2024,9,27
661,2024,10,58
661,2024,11,119
661,2024,12,21
661,2025,1,48
661,2025,2,53
661,2025,3,112
661,2025,4,26
661,2025,5,105
662,2022,4,49
662,2022,5,88
662,2022,7,2
662,2022,9,48
662,2022,10,20
662,2023,9,93
662,2023,10,26
662,2023,11,24
662,2024,1,17
662,2024,3,60
662,2024,4,23
662,2024,6,8
662,2024,7,8
662,2024,9,12
662,2024,10,18
662,2025,2,65
662,2025,4,103
662,2025,5,84
663,2024,11,20
664,2022,4,217
664,2022,5,101
664,2022,6,117
664,2022,7,316
664,2022,8,115
664,2022,9,150
664,2022,10,397
664,2022,11,120
664,2022,12,124
664,2023,1,62
664,2023,2,360
664,2023,3,91
664,2023,4,190
664,2023,5,164
664,2023,6,59
664,2023,7,95
664,2023,8,261
664,2023,9,221
664,2023,10,212
664,2023,11,295
664,2023,12,222
664,2024,1,269
664,2024,2,91
664,2024,3,172
664,2024,4,173
664,2024,5,120
664,2024,6,101
664,2024,7,65
664,2024,8,294
664,2024,9,196
664,2024,10,430
664,2024,11,114
664,2024,12,203
664,2025,1,146
664,2025,2,25
664,2025,4,64
664,2025,5,52
1053,2025,5,37
665,2022,4,98
665,2022,5,83
665,2022,7,18
665,2022,8,5
665,2022,10,43
665,2022,11,112
665,2023,1,64
665,2023,2,118
665,2023,3,31
665,2023,4,27
665,2023,6,7
665,2023,7,30
665,2023,8,30
665,2023,9,38
665,2023,11,34
665,2024,1,88
665,2024,2,14
665,2024,4,171
665,2024,7,94
665,2024,12,20
665,2025,1,14
665,2025,2,24
665,2025,3,77
665,2025,5,18
666,2024,6,54
1054,2022,5,200
1054,2022,6,300
1055,2022,4,451
1055,2022,5,174
1055,2022,6,170
1055,2022,8,11
1055,2022,9,9
1055,2022,11,23
667,2022,4,68
667,2022,5,50
667,2022,6,16
667,2022,7,44
667,2022,8,34
667,2022,9,39
667,2022,10,66
667,2022,11,49
667,2022,12,5
667,2023,1,42
667,2023,2,30
667,2023,3,67
667,2023,4,41
667,2023,5,90
667,2023,6,10
667,2023,7,64
667,2023,8,4
667,2023,9,37
667,2023,10,63
667,2023,11,50
667,2023,12,0
667,2024,1,87
667,2024,2,85
667,2024,4,165
667,2024,6,68
667,2024,7,61
667,2024,8,27
667,2024,9,58
667,2024,10,78
667,2024,11,83
667,2024,12,0
667,2025,1,76
667,2025,2,83
667,2025,3,92
667,2025,5,134
668,2022,7,2
668,2022,11,3
668,2023,2,2
668,2023,3,2
668,2023,6,20
668,2025,2,20
669,2023,12,20
670,2022,5,11
670,2022,6,37
670,2022,7,0
670,2022,10,0
670,2023,5,3
670,2023,7,0
670,2023,8,32
670,2023,9,0
670,2023,10,6
670,2023,11,1
670,2024,2,0
670,2024,4,1
670,2024,5,1
670,2024,7,9
670,2024,8,18
670,2024,9,1
670,2024,11,1
670,2024,12,0
670,2025,2,0
670,2025,3,0
670,2025,4,6
670,2025,5,0
671,2022,4,93
671,2022,5,52
671,2022,6,73
671,2022,7,67
671,2022,8,258
671,2022,9,171
671,2022,10,275
671,2022,11,34
671,2022,12,66
671,2023,1,14
671,2023,2,121
671,2023,3,122
671,2023,4,70
671,2023,5,56
671,2023,6,51
671,2023,7,151
671,2023,8,89
671,2023,9,79
671,2023,10,225
671,2023,11,70
671,2023,12,48
671,2024,1,21
671,2024,2,80
671,2024,3,92
671,2024,4,179
671,2024,5,54
671,2024,6,40
671,2024,7,64
671,2024,8,123
671,2024,9,51
671,2024,10,230
671,2024,11,266
671,2025,2,74
671,2025,3,57
671,2025,4,139
671,2025,5,126
672,2023,8,13
672,2024,12,13
673,2022,5,29
673,2022,6,30
673,2022,10,59
673,2023,4,29
673,2023,5,118
673,2023,11,59
673,2024,3,59
673,2024,5,59
673,2024,9,29
674,2023,3,57
674,2023,10,43
674,2024,10,21
674,2025,2,18
674,2025,3,10
675,2022,4,116
675,2022,5,760
675,2022,6,543
675,2022,7,300
675,2022,8,62
675,2022,9,0
675,2022,10,148
675,2022,11,72
675,2022,12,13
675,2023,1,19
675,2023,2,404
675,2023,3,234
675,2023,4,47
675,2023,5,225
675,2023,6,193
675,2023,7,259
675,2023,8,503
675,2023,9,566
675,2023,10,27
675,2023,11,126
675,2024,1,33
675,2024,3,266
675,2024,4,36
675,2024,5,96
675,2024,6,85
675,2024,7,218
675,2024,8,88
675,2024,9,10
675,2024,10,45
675,2024,11,50
675,2025,1,16
675,2025,2,25
675,2025,3,243
675,2025,4,14
675,2025,5,30
676,2025,2,60
677,2022,4,18
677,2022,5,23
677,2022,7,28
677,2023,2,50
677,2023,3,13
677,2023,4,7
677,2023,5,10
677,2023,6,20
677,2023,9,25
677,2023,10,161
677,2024,5,19
677,2024,9,130
677,2024,11,4
677,2025,1,13
677,2025,2,12
677,2025,3,115
677,2025,4,21
677,2025,5,87
678,2022,4,98
678,2022,5,15
678,2022,6,123
678,2022,7,3
678,2022,11,1
678,2023,3,19
678,2023,4,12
678,2023,6,80
678,2023,7,0
678,2023,9,6
678,2023,10,0
678,2024,3,54
678,2024,10,9
678,2024,11,0
678,2025,3,2
678,2025,5,0
679,2023,9,10
679,2024,1,38
679,2024,2,8
679,2024,5,13
679,2024,7,11
679,2024,11,16
680,2022,4,7271
680,2022,5,7254
680,2022,6,6435
680,2022,7,4830
680,2022,8,4702
680,2022,9,6317
680,2022,10,5931
680,2022,11,3180
680,2022,12,781
680,2023,1,477
680,2023,2,1800
680,2023,3,7558
680,2023,4,5078
680,2023,5,5136
680,2023,6,4493
680,2023,7,3649
680,2023,8,4287
680,2023,9,5669
680,2023,10,4981
680,2023,11,2043
680,2023,12,229
680,2024,1,85
680,2024,2,1537
680,2024,3,5092
680,2024,4,6278
680,2024,5,5035
680,2024,6,4785
680,2024,7,4157
680,2024,8,3584
680,2024,9,6330
680,2024,10,6153
680,2024,11,3249
680,2024,12,490
680,2025,1,688
680,2025,2,1619
680,2025,3,6282
680,2025,4,4786
680,2025,5,4918
681,2022,5,263
681,2022,6,1398
681,2022,7,354
681,2024,3,62
681,2024,7,62
681,2024,8,62
681,2024,9,62
681,2024,10,62
681,2024,11,62
681,2025,1,62
681,2025,2,62
681,2025,3,124
681,2025,4,62
682,2022,10,72
682,2023,4,32
682,2023,6,18
682,2023,7,54
682,2023,9,15
683,2023,9,24
684,2022,4,2310
684,2022,5,2640
684,2022,6,2530
684,2022,7,1860
684,2022,8,1650
684,2022,9,1210
684,2022,10,220
684,2022,11,730
684,2022,12,220
684,2023,1,440
684,2023,2,440
684,2023,3,440
684,2023,4,330
684,2023,5,550
684,2023,7,220
684,2023,8,440
685,2025,3,54
1056,2022,4,609
1056,2022,5,945
1056,2022,6,802
1056,2022,7,531
1056,2022,11,173
1056,2023,1,87
1056,2023,2,259
1057,2025,5,9
686,2022,4,49
686,2022,5,87
686,2022,6,98
686,2022,7,12
686,2022,8,31
686,2022,9,2
686,2022,10,5
686,2022,11,42
686,2022,12,5
686,2023,1,2
686,2023,2,5
686,2023,3,16
686,2023,4,40
686,2023,5,14
686,2023,6,5
686,2023,7,26
686,2023,8,15
686,2023,9,158
686,2023,10,321
686,2023,11,52
686,2023,12,3
686,2024,2,16
686,2024,3,162
686,2024,4,30
686,2024,5,119
686,2024,6,125
686,2024,7,49
686,2024,8,76
686,2024,9,135
686,2024,10,121
686,2024,11,21
686,2025,1,11
686,2025,2,23
686,2025,3,0
686,2025,4,75
686,2025,5,30
687,2022,10,44
687,2023,3,11
687,2023,5,20
687,2023,9,9
687,2024,3,18
687,2024,10,20
687,2025,2,7
688,2022,8,3
688,2022,9,22
688,2022,11,7
688,2023,7,18
688,2023,9,17
688,2023,10,15
688,2024,1,30
688,2024,2,98
688,2024,3,0
688,2024,4,8
688,2024,5,4
688,2025,4,10
688,2025,5,10
689,2023,9,28
689,2024,4,14
689,2024,6,20
689,2024,7,18
689,2025,4,10
690,2023,11,15
691,2022,11,43
691,2023,11,67
691,2024,2,2
691,2024,8,38
691,2024,9,52
691,2024,10,297
691,2024,11,75
691,2025,1,25
964,2022,5,18
964,2022,9,74
964,2022,12,82
964,2023,2,56
964,2023,3,49
692,2024,5,44
692,2024,6,288
692,2024,9,23
692,2024,10,118
692,2024,11,106
692,2024,12,41
692,2025,3,114
692,2025,4,90
692,2025,5,18
693,2023,1,9
693,2023,12,4
693,2024,6,50
693,2024,7,126
693,2024,8,43
693,2024,9,-6
693,2024,10,30
693,2024,11,20
693,2025,1,23
693,2025,4,240
693,2025,5,48
694,2022,4,97
694,2022,5,43
694,2022,6,115
694,2022,8,49
694,2022,9,46
694,2022,10,47
694,2022,11,116
694,2022,12,10
694,2023,1,39
694,2024,1,54
694,2024,3,32
694,2024,4,24
694,2024,5,116
695,2022,4,2831
695,2022,5,3254
695,2022,6,3708
695,2022,7,1958
695,2022,8,2894
695,2022,9,2166
695,2022,10,1713
695,2022,11,1599
695,2022,12,341
695,2023,1,634
695,2023,2,1342
695,2023,3,1219
695,2023,4,1245
695,2023,5,1819
695,2023,6,1812
695,2023,7,1736
695,2023,8,1536
695,2023,9,1661
695,2023,10,1221
695,2023,11,1645
695,2023,12,383
695,2024,1,618
695,2024,2,657
695,2024,3,1034
695,2024,4,1302
695,2024,5,1251
695,2024,6,1370
695,2024,7,1788
695,2024,8,1329
695,2024,9,1224
695,2024,10,1704
695,2024,11,2122
695,2024,12,218
695,2025,1,417
695,2025,2,816
695,2025,3,1532
695,2025,4,1538
695,2025,5,1628
1058,2022,4,45
696,2022,4,6
696,2022,6,6
696,2022,8,6
696,2022,9,6
696,2022,11,6
696,2023,1,6
696,2023,2,6
696,2023,3,6
696,2023,4,6
696,2023,5,6
696,2023,6,6
696,2023,8,6
696,2023,10,6
696,2023,11,6
696,2024,1,6
696,2024,2,6
696,2024,4,6
696,2024,6,6
696,2024,7,6
696,2024,8,6
696,2024,10,6
696,2024,12,6
696,2025,2,6
696,2025,3,6
696,2025,4,6
697,2022,4,64
697,2022,5,32
697,2022,6,4
697,2022,7,28
697,2022,8,152
697,2022,10,109
697,2022,11,284
697,2022,12,39
697,2023,1,104
697,2023,2,238
697,2023,3,234
697,2023,4,147
697,2023,5,162
697,2023,6,320
697,2023,7,311
697,2023,8,384
697,2023,9,544
697,2023,10,558
697,2023,11,424
697,2023,12,190
697,2024,1,313
697,2024,2,343
697,2024,3,122
697,2024,4,160
697,2024,5,196
697,2024,6,262
697,2024,7,593
697,2024,8,306
697,2024,9,118
697,2024,10,458
697,2024,11,422
697,2024,12,193
697,2025,1,293
697,2025,2,370
697,2025,3,423
697,2025,4,426
697,2025,5,368
698,2022,4,183
698,2022,5,459
698,2022,6,367
698,2022,7,550
698,2022,8,734
698,2023,9,91
698,2023,10,367
698,2023,11,367
698,2023,12,183
698,2024,2,357
698,2024,3,550
698,2024,4,367
698,2024,6,0
698,2025,4,367
698,2025,5,550
1059,2022,9,8
699,2023,5,14
699,2023,8,15
699,2023,11,4
700,2022,5,18
700,2022,7,7
700,2022,9,18
700,2022,11,3
700,2023,5,33
700,2023,9,14
700,2023,10,25
700,2023,11,18
700,2023,12,7
700,2024,7,14
700,2024,8,18
700,2024,11,15
700,2025,1,7
700,2025,5,11
701,2022,4,3
701,2022,8,46
701,2023,1,8
701,2023,9,52
701,2023,11,60
701,2024,5,25
701,2024,6,24
701,2025,1,4
702,2022,5,7
702,2022,6,18
702,2023,4,27
702,2023,6,2
702,2023,7,8
702,2023,8,2
702,2023,10,84
702,2024,7,2
702,2024,8,54
702,2024,11,30
702,2025,4,10
702,2025,5,54
703,2022,5,40
703,2022,6,10
703,2022,7,74
703,2022,8,91
703,2022,9,16
703,2022,10,44
703,2022,11,27
703,2022,12,11
703,2023,1,13
703,2023,3,44
703,2023,4,22
703,2023,5,15
703,2023,6,36
703,2023,8,18
703,2023,9,29
703,2023,10,67
703,2023,11,41
703,2024,3,69
703,2024,5,54
703,2024,6,33
703,2024,10,24
703,2024,11,2
703,2025,3,2
704,2022,8,5
704,2023,1,25
704,2023,5,381
705,2023,4,78
705,2023,5,40
705,2023,6,39
705,2023,7,56
1060,2022,4,0
1060,2022,10,0
1061,2022,10,24
706,2022,4,40
706,2022,5,44
706,2022,8,24
706,2022,9,70
706,2022,11,28
706,2023,6,26
707,2022,11,1
707,2023,7,0
707,2025,4,2
708,2023,7,619
708,2023,8,437
708,2023,9,442
708,2023,10,530
708,2023,11,710
708,2023,12,444
708,2024,2,1243
708,2024,3,617
709,2022,4,0
709,2022,5,0
709,2023,9,0
710,2022,4,996
710,2022,5,1359
710,2022,6,693
710,2022,7,372
710,2022,8,1018
710,2022,9,815
710,2022,10,526
710,2022,11,154
710,2022,12,132
710,2023,1,592
710,2023,2,176
710,2023,3,465
710,2023,4,956
710,2023,5,1401
710,2023,6,917
710,2023,7,793
710,2023,8,1224
710,2023,9,876
710,2023,10,1148
710,2023,11,943
710,2024,1,271
710,2024,2,264
710,2024,3,395
710,2024,4,594
710,2024,5,552
710,2024,6,673
710,2024,7,765
710,2024,8,178
710,2024,9,639
710,2024,10,744
710,2024,11,951
710,2024,12,86
710,2025,2,611
710,2025,3,1225
710,2025,4,1011
710,2025,5,882
1062,2022,6,12
711,2023,11,8
1063,2022,4,39
1063,2022,5,131
1063,2022,6,62
1063,2022,7,160
1063,2022,8,25
1063,2022,9,91
1063,2022,10,7
1063,2022,11,25
1063,2022,12,18
1063,2023,2,7
1063,2023,3,29
712,2024,2,0
712,2024,3,26
713,2022,4,713
713,2022,5,703
713,2022,6,711
713,2022,7,746
713,2022,8,529
713,2022,9,888
713,2022,10,794
713,2022,11,617
713,2022,12,72
713,2023,1,35
713,2023,2,275
713,2023,3,887
713,2023,4,662
713,2023,5,757
713,2023,6,902
713,2023,7,774
713,2023,8,760
713,2023,9,1140
713,2023,10,1086
713,2023,11,452
713,2023,12,19
713,2024,1,17
713,2024,2,113
713,2024,3,595
713,2024,4,483
713,2024,5,471
713,2024,6,420
713,2024,7,457
713,2024,8,356
713,2024,9,494
713,2024,10,662
713,2024,11,317
713,2024,12,32
713,2025,2,121
713,2025,3,711
713,2025,4,600
713,2025,5,697
714,2022,5,21
714,2022,6,7
714,2022,8,11
714,2022,11,15
714,2023,6,15
714,2023,7,5
714,2023,10,11
714,2024,3,22
714,2024,4,72
714,2024,5,60
714,2024,8,112
714,2025,3,22
714,2025,4,29
715,2024,3,3
715,2024,5,11
715,2024,6,9
715,2024,9,9
715,2024,10,51
715,2024,11,13
715,2025,3,9
715,2025,4,21
715,2025,5,3
716,2024,8,8
717,2022,4,130
717,2022,5,480
717,2022,6,64
717,2022,7,27
717,2022,8,102
717,2022,9,236
717,2022,10,136
717,2022,11,28
717,2022,12,22
717,2023,1,44
717,2023,2,93
717,2023,3,135
717,2023,4,123
717,2023,5,75
717,2023,6,26
717,2023,7,193
717,2023,8,125
717,2023,9,145
717,2023,10,61
717,2023,11,83
717,2023,12,64
717,2024,1,2
717,2024,2,127
717,2024,3,34
717,2024,4,33
717,2024,5,87
717,2024,6,17
717,2024,7,28
717,2024,8,44
717,2024,9,68
717,2024,10,15
717,2024,11,30
717,2024,12,27
717,2025,1,7
717,2025,2,3
717,2025,3,48
717,2025,4,53
717,2025,5,2
718,2022,9,8
718,2022,10,2
718,2022,11,22
718,2023,10,12
718,2025,5,12
719,2023,6,47
719,2023,11,31
719,2024,6,12
720,2024,9,156
720,2024,11,-32
721,2022,6,7
721,2022,8,10
721,2022,9,1
721,2022,11,10
721,2023,1,2
721,2023,6,0
721,2023,7,0
721,2023,9,24
721,2023,10,4
721,2023,11,16
721,2024,5,2
721,2024,8,5
721,2024,11,2
722,2025,2,9
723,2022,4,19
723,2022,7,5
723,2022,8,3
723,2022,9,182
723,2022,10,297
723,2022,11,5
723,2022,12,1
